question,sql
What was the total number of referrals per day in the force's area between Friday and 0600hrs on Monday?,"WITH LastWeekend AS (
    -- Calculate the previous Friday (even if today is after Monday)
    SELECT DATEADD(DAY, -((DATEPART(WEEKDAY, GETDATE()) + 1) % 7), CAST(GETDATE() AS DATE)) AS WeekendStart
)
 
SELECT
	lw.WeekendStart,
	CAST(r.ReferralCreatedDateTime AS DATE) AS ReferralCreatedDate,
    COUNT(r.ReferralCreatedDateTime) AS ReferralCount
FROM LastWeekend lw
LEFT JOIN Referrals r
    ON CAST(r.ReferralCreatedDateTime AS DATE) >= lw.WeekendStart
    AND CAST(r.ReferralCreatedDateTime AS DATE) <= DATEADD(DAY, 3, lw.WeekendStart) -- From Friday to Monday before 6 AM
    AND (
        -- Capture Fridays through Mondays before 6 AM
        DATEPART(WEEKDAY, r.ReferralCreatedDateTime) = 6 -- Friday
        OR DATEPART(WEEKDAY, r.ReferralCreatedDateTime) = 7 -- Saturday
        OR DATEPART(WEEKDAY, r.ReferralCreatedDateTime) = 1 -- Sunday
        OR ((DATEPART(WEEKDAY, r.ReferralCreatedDateTime) = 2 AND DATEPART(HOUR, r.ReferralCreatedDateTime) < 6)) -- Monday before 6 AM
    )
GROUP BY
	lw.WeekendStart,
    CAST(r.ReferralCreatedDateTime AS DATE)
ORDER BY 
    CAST(r.ReferralCreatedDateTime AS DATE);
"
Can you provide the referral data from Friday through 0600hrs Monday in the force region?,"WITH LastWeekend AS (
    -- Calculate the previous Friday (even if today is after Monday)
    SELECT DATEADD(DAY, -((DATEPART(WEEKDAY, GETDATE()) + 1) % 7), CAST(GETDATE() AS DATE)) AS WeekendStart
)
 
SELECT
	lw.WeekendStart,
	CAST(r.ReferralCreatedDateTime AS DATE) AS ReferralCreatedDate,
    COUNT(r.ReferralCreatedDateTime) AS ReferralCount
FROM LastWeekend lw
LEFT JOIN Referrals r
    ON CAST(r.ReferralCreatedDateTime AS DATE) >= lw.WeekendStart
    AND CAST(r.ReferralCreatedDateTime AS DATE) <= DATEADD(DAY, 3, lw.WeekendStart) -- From Friday to Monday before 6 AM
    AND (
        -- Capture Fridays through Mondays before 6 AM
        DATEPART(WEEKDAY, r.ReferralCreatedDateTime) = 6 -- Friday
        OR DATEPART(WEEKDAY, r.ReferralCreatedDateTime) = 7 -- Saturday
        OR DATEPART(WEEKDAY, r.ReferralCreatedDateTime) = 1 -- Sunday
        OR ((DATEPART(WEEKDAY, r.ReferralCreatedDateTime) = 2 AND DATEPART(HOUR, r.ReferralCreatedDateTime) < 6)) -- Monday before 6 AM
    )
GROUP BY
	lw.WeekendStart,
    CAST(r.ReferralCreatedDateTime AS DATE)
ORDER BY 
    CAST(r.ReferralCreatedDateTime AS DATE);
"
Share the daily referral figures from Friday to 0600hrs Monday in the force area.,"WITH LastWeekend AS (
    -- Calculate the previous Friday (even if today is after Monday)
    SELECT DATEADD(DAY, -((DATEPART(WEEKDAY, GETDATE()) + 1) % 7), CAST(GETDATE() AS DATE)) AS WeekendStart
)
 
SELECT
	lw.WeekendStart,
	CAST(r.ReferralCreatedDateTime AS DATE) AS ReferralCreatedDate,
    COUNT(r.ReferralCreatedDateTime) AS ReferralCount
FROM LastWeekend lw
LEFT JOIN Referrals r
    ON CAST(r.ReferralCreatedDateTime AS DATE) >= lw.WeekendStart
    AND CAST(r.ReferralCreatedDateTime AS DATE) <= DATEADD(DAY, 3, lw.WeekendStart) -- From Friday to Monday before 6 AM
    AND (
        -- Capture Fridays through Mondays before 6 AM
        DATEPART(WEEKDAY, r.ReferralCreatedDateTime) = 6 -- Friday
        OR DATEPART(WEEKDAY, r.ReferralCreatedDateTime) = 7 -- Saturday
        OR DATEPART(WEEKDAY, r.ReferralCreatedDateTime) = 1 -- Sunday
        OR ((DATEPART(WEEKDAY, r.ReferralCreatedDateTime) = 2 AND DATEPART(HOUR, r.ReferralCreatedDateTime) < 6)) -- Monday before 6 AM
    )
GROUP BY
	lw.WeekendStart,
    CAST(r.ReferralCreatedDateTime AS DATE)
ORDER BY 
    CAST(r.ReferralCreatedDateTime AS DATE);
"
How many referrals were filed in the force area from Friday to 0600hrs Monday?,"WITH LastWeekend AS (
    -- Calculate the previous Friday (even if today is after Monday)
    SELECT DATEADD(DAY, -((DATEPART(WEEKDAY, GETDATE()) + 1) % 7), CAST(GETDATE() AS DATE)) AS WeekendStart
)
 
SELECT
	lw.WeekendStart,
	CAST(r.ReferralCreatedDateTime AS DATE) AS ReferralCreatedDate,
    COUNT(r.ReferralCreatedDateTime) AS ReferralCount
FROM LastWeekend lw
LEFT JOIN Referrals r
    ON CAST(r.ReferralCreatedDateTime AS DATE) >= lw.WeekendStart
    AND CAST(r.ReferralCreatedDateTime AS DATE) <= DATEADD(DAY, 3, lw.WeekendStart) -- From Friday to Monday before 6 AM
    AND (
        -- Capture Fridays through Mondays before 6 AM
        DATEPART(WEEKDAY, r.ReferralCreatedDateTime) = 6 -- Friday
        OR DATEPART(WEEKDAY, r.ReferralCreatedDateTime) = 7 -- Saturday
        OR DATEPART(WEEKDAY, r.ReferralCreatedDateTime) = 1 -- Sunday
        OR ((DATEPART(WEEKDAY, r.ReferralCreatedDateTime) = 2 AND DATEPART(HOUR, r.ReferralCreatedDateTime) < 6)) -- Monday before 6 AM
    )
GROUP BY
	lw.WeekendStart,
    CAST(r.ReferralCreatedDateTime AS DATE)
ORDER BY 
    CAST(r.ReferralCreatedDateTime AS DATE);
"
What are the referral counts from Friday to Monday 0600hrs in the force's jurisdiction?,"WITH LastWeekend AS (
    -- Calculate the previous Friday (even if today is after Monday)
    SELECT DATEADD(DAY, -((DATEPART(WEEKDAY, GETDATE()) + 1) % 7), CAST(GETDATE() AS DATE)) AS WeekendStart
)
 
SELECT
	lw.WeekendStart,
	CAST(r.ReferralCreatedDateTime AS DATE) AS ReferralCreatedDate,
    COUNT(r.ReferralCreatedDateTime) AS ReferralCount
FROM LastWeekend lw
LEFT JOIN Referrals r
    ON CAST(r.ReferralCreatedDateTime AS DATE) >= lw.WeekendStart
    AND CAST(r.ReferralCreatedDateTime AS DATE) <= DATEADD(DAY, 3, lw.WeekendStart) -- From Friday to Monday before 6 AM
    AND (
        -- Capture Fridays through Mondays before 6 AM
        DATEPART(WEEKDAY, r.ReferralCreatedDateTime) = 6 -- Friday
        OR DATEPART(WEEKDAY, r.ReferralCreatedDateTime) = 7 -- Saturday
        OR DATEPART(WEEKDAY, r.ReferralCreatedDateTime) = 1 -- Sunday
        OR ((DATEPART(WEEKDAY, r.ReferralCreatedDateTime) = 2 AND DATEPART(HOUR, r.ReferralCreatedDateTime) < 6)) -- Monday before 6 AM
    )
GROUP BY
	lw.WeekendStart,
    CAST(r.ReferralCreatedDateTime AS DATE)
ORDER BY 
    CAST(r.ReferralCreatedDateTime AS DATE);
"
Provide the number of referrals per day for the force area from Friday to 0600hrs on Monday.,"WITH LastWeekend AS (
    -- Calculate the previous Friday (even if today is after Monday)
    SELECT DATEADD(DAY, -((DATEPART(WEEKDAY, GETDATE()) + 1) % 7), CAST(GETDATE() AS DATE)) AS WeekendStart
)
 
SELECT
	lw.WeekendStart,
	CAST(r.ReferralCreatedDateTime AS DATE) AS ReferralCreatedDate,
    COUNT(r.ReferralCreatedDateTime) AS ReferralCount
FROM LastWeekend lw
LEFT JOIN Referrals r
    ON CAST(r.ReferralCreatedDateTime AS DATE) >= lw.WeekendStart
    AND CAST(r.ReferralCreatedDateTime AS DATE) <= DATEADD(DAY, 3, lw.WeekendStart) -- From Friday to Monday before 6 AM
    AND (
        -- Capture Fridays through Mondays before 6 AM
        DATEPART(WEEKDAY, r.ReferralCreatedDateTime) = 6 -- Friday
        OR DATEPART(WEEKDAY, r.ReferralCreatedDateTime) = 7 -- Saturday
        OR DATEPART(WEEKDAY, r.ReferralCreatedDateTime) = 1 -- Sunday
        OR ((DATEPART(WEEKDAY, r.ReferralCreatedDateTime) = 2 AND DATEPART(HOUR, r.ReferralCreatedDateTime) < 6)) -- Monday before 6 AM
    )
GROUP BY
	lw.WeekendStart,
    CAST(r.ReferralCreatedDateTime AS DATE)
ORDER BY 
    CAST(r.ReferralCreatedDateTime AS DATE);
"
Could you provide referral statistics from Friday to 0600hrs Monday for the force region?,"WITH LastWeekend AS (
    -- Calculate the previous Friday (even if today is after Monday)
    SELECT DATEADD(DAY, -((DATEPART(WEEKDAY, GETDATE()) + 1) % 7), CAST(GETDATE() AS DATE)) AS WeekendStart
)
 
SELECT
	lw.WeekendStart,
	CAST(r.ReferralCreatedDateTime AS DATE) AS ReferralCreatedDate,
    COUNT(r.ReferralCreatedDateTime) AS ReferralCount
FROM LastWeekend lw
LEFT JOIN Referrals r
    ON CAST(r.ReferralCreatedDateTime AS DATE) >= lw.WeekendStart
    AND CAST(r.ReferralCreatedDateTime AS DATE) <= DATEADD(DAY, 3, lw.WeekendStart) -- From Friday to Monday before 6 AM
    AND (
        -- Capture Fridays through Mondays before 6 AM
        DATEPART(WEEKDAY, r.ReferralCreatedDateTime) = 6 -- Friday
        OR DATEPART(WEEKDAY, r.ReferralCreatedDateTime) = 7 -- Saturday
        OR DATEPART(WEEKDAY, r.ReferralCreatedDateTime) = 1 -- Sunday
        OR ((DATEPART(WEEKDAY, r.ReferralCreatedDateTime) = 2 AND DATEPART(HOUR, r.ReferralCreatedDateTime) < 6)) -- Monday before 6 AM
    )
GROUP BY
	lw.WeekendStart,
    CAST(r.ReferralCreatedDateTime AS DATE)
ORDER BY 
    CAST(r.ReferralCreatedDateTime AS DATE);
"
How many referrals were reported each day between Friday and Monday 0600hrs in the force area?,"WITH LastWeekend AS (
    -- Calculate the previous Friday (even if today is after Monday)
    SELECT DATEADD(DAY, -((DATEPART(WEEKDAY, GETDATE()) + 1) % 7), CAST(GETDATE() AS DATE)) AS WeekendStart
)
 
SELECT
	lw.WeekendStart,
	CAST(r.ReferralCreatedDateTime AS DATE) AS ReferralCreatedDate,
    COUNT(r.ReferralCreatedDateTime) AS ReferralCount
FROM LastWeekend lw
LEFT JOIN Referrals r
    ON CAST(r.ReferralCreatedDateTime AS DATE) >= lw.WeekendStart
    AND CAST(r.ReferralCreatedDateTime AS DATE) <= DATEADD(DAY, 3, lw.WeekendStart) -- From Friday to Monday before 6 AM
    AND (
        -- Capture Fridays through Mondays before 6 AM
        DATEPART(WEEKDAY, r.ReferralCreatedDateTime) = 6 -- Friday
        OR DATEPART(WEEKDAY, r.ReferralCreatedDateTime) = 7 -- Saturday
        OR DATEPART(WEEKDAY, r.ReferralCreatedDateTime) = 1 -- Sunday
        OR ((DATEPART(WEEKDAY, r.ReferralCreatedDateTime) = 2 AND DATEPART(HOUR, r.ReferralCreatedDateTime) < 6)) -- Monday before 6 AM
    )
GROUP BY
	lw.WeekendStart,
    CAST(r.ReferralCreatedDateTime AS DATE)
ORDER BY 
    CAST(r.ReferralCreatedDateTime AS DATE);
"
Can I get the referral figures from Friday to 0600hrs on Monday for the force’s area?,"WITH LastWeekend AS (
    -- Calculate the previous Friday (even if today is after Monday)
    SELECT DATEADD(DAY, -((DATEPART(WEEKDAY, GETDATE()) + 1) % 7), CAST(GETDATE() AS DATE)) AS WeekendStart
)
 
SELECT
	lw.WeekendStart,
	CAST(r.ReferralCreatedDateTime AS DATE) AS ReferralCreatedDate,
    COUNT(r.ReferralCreatedDateTime) AS ReferralCount
FROM LastWeekend lw
LEFT JOIN Referrals r
    ON CAST(r.ReferralCreatedDateTime AS DATE) >= lw.WeekendStart
    AND CAST(r.ReferralCreatedDateTime AS DATE) <= DATEADD(DAY, 3, lw.WeekendStart) -- From Friday to Monday before 6 AM
    AND (
        -- Capture Fridays through Mondays before 6 AM
        DATEPART(WEEKDAY, r.ReferralCreatedDateTime) = 6 -- Friday
        OR DATEPART(WEEKDAY, r.ReferralCreatedDateTime) = 7 -- Saturday
        OR DATEPART(WEEKDAY, r.ReferralCreatedDateTime) = 1 -- Sunday
        OR ((DATEPART(WEEKDAY, r.ReferralCreatedDateTime) = 2 AND DATEPART(HOUR, r.ReferralCreatedDateTime) < 6)) -- Monday before 6 AM
    )
GROUP BY
	lw.WeekendStart,
    CAST(r.ReferralCreatedDateTime AS DATE)
ORDER BY 
    CAST(r.ReferralCreatedDateTime AS DATE);
"
How many referrals were recorded from Friday through 0600hrs on Monday in the force region?,"WITH LastWeekend AS (
    -- Calculate the previous Friday (even if today is after Monday)
    SELECT DATEADD(DAY, -((DATEPART(WEEKDAY, GETDATE()) + 1) % 7), CAST(GETDATE() AS DATE)) AS WeekendStart
)
 
SELECT
	lw.WeekendStart,
	CAST(r.ReferralCreatedDateTime AS DATE) AS ReferralCreatedDate,
    COUNT(r.ReferralCreatedDateTime) AS ReferralCount
FROM LastWeekend lw
LEFT JOIN Referrals r
    ON CAST(r.ReferralCreatedDateTime AS DATE) >= lw.WeekendStart
    AND CAST(r.ReferralCreatedDateTime AS DATE) <= DATEADD(DAY, 3, lw.WeekendStart) -- From Friday to Monday before 6 AM
    AND (
        -- Capture Fridays through Mondays before 6 AM
        DATEPART(WEEKDAY, r.ReferralCreatedDateTime) = 6 -- Friday
        OR DATEPART(WEEKDAY, r.ReferralCreatedDateTime) = 7 -- Saturday
        OR DATEPART(WEEKDAY, r.ReferralCreatedDateTime) = 1 -- Sunday
        OR ((DATEPART(WEEKDAY, r.ReferralCreatedDateTime) = 2 AND DATEPART(HOUR, r.ReferralCreatedDateTime) < 6)) -- Monday before 6 AM
    )
GROUP BY
	lw.WeekendStart,
    CAST(r.ReferralCreatedDateTime AS DATE)
ORDER BY 
    CAST(r.ReferralCreatedDateTime AS DATE);
"
