question,sql
Can you provide the breach count for referrals between Friday and 0600hrs Monday?,"WITH LastWeekend AS (
    -- Calculate the previous Friday (even if today is after Monday)
    SELECT DATEADD(DAY, -((DATEPART(WEEKDAY, GETDATE()) + 1) % 7), CAST(GETDATE() AS DATE)) AS WeekendStart
)
SELECT
    lw.WeekendStart,
    COUNT(r.ReferralCreatedDateTime) AS ReferralCount
FROM LastWeekend lw
LEFT JOIN Referrals r
    ON r.ReferralCreatedDateTime >= lw.WeekendStart
    AND r.ReferralCreatedDateTime < DATEADD(DAY, 3, lw.WeekendStart) -- From Friday to Monday before 6 AM
    AND (
        -- Capture Fridays through Mondays before 6 AM
        DATEPART(WEEKDAY, r.ReferralCreatedDateTime) = 6 -- Friday
        OR DATEPART(WEEKDAY, r.ReferralCreatedDateTime) = 7 -- Saturday
        OR DATEPART(WEEKDAY, r.ReferralCreatedDateTime) = 1 -- Sunday
        OR (DATEPART(WEEKDAY, r.ReferralCreatedDateTime) = 2 AND DATEPART(HOUR, r.ReferralCreatedDateTime) < 6) -- Monday before 6 AM	
    )
	AND r.BreachReasonId is NOT null
GROUP BY
    lw.WeekendStart
ORDER BY
    lw.WeekendStart;
"
How many referral breaches were reported from Friday to Monday 0600hrs in the force area?,"WITH LastWeekend AS (
    -- Calculate the previous Friday (even if today is after Monday)
    SELECT DATEADD(DAY, -((DATEPART(WEEKDAY, GETDATE()) + 1) % 7), CAST(GETDATE() AS DATE)) AS WeekendStart
)
SELECT
    lw.WeekendStart,
    COUNT(r.ReferralCreatedDateTime) AS ReferralCount
FROM LastWeekend lw
LEFT JOIN Referrals r
    ON r.ReferralCreatedDateTime >= lw.WeekendStart
    AND r.ReferralCreatedDateTime < DATEADD(DAY, 3, lw.WeekendStart) -- From Friday to Monday before 6 AM
    AND (
        -- Capture Fridays through Mondays before 6 AM
        DATEPART(WEEKDAY, r.ReferralCreatedDateTime) = 6 -- Friday
        OR DATEPART(WEEKDAY, r.ReferralCreatedDateTime) = 7 -- Saturday
        OR DATEPART(WEEKDAY, r.ReferralCreatedDateTime) = 1 -- Sunday
        OR (DATEPART(WEEKDAY, r.ReferralCreatedDateTime) = 2 AND DATEPART(HOUR, r.ReferralCreatedDateTime) < 6) -- Monday before 6 AM	
    )
	AND r.BreachReasonId is NOT null
GROUP BY
    lw.WeekendStart
ORDER BY
    lw.WeekendStart;
"
What’s the total number of referral breaches between Friday and Monday morning at 0600hrs?,"WITH LastWeekend AS (
    -- Calculate the previous Friday (even if today is after Monday)
    SELECT DATEADD(DAY, -((DATEPART(WEEKDAY, GETDATE()) + 1) % 7), CAST(GETDATE() AS DATE)) AS WeekendStart
)
SELECT
    lw.WeekendStart,
    COUNT(r.ReferralCreatedDateTime) AS ReferralCount
FROM LastWeekend lw
LEFT JOIN Referrals r
    ON r.ReferralCreatedDateTime >= lw.WeekendStart
    AND r.ReferralCreatedDateTime < DATEADD(DAY, 3, lw.WeekendStart) -- From Friday to Monday before 6 AM
    AND (
        -- Capture Fridays through Mondays before 6 AM
        DATEPART(WEEKDAY, r.ReferralCreatedDateTime) = 6 -- Friday
        OR DATEPART(WEEKDAY, r.ReferralCreatedDateTime) = 7 -- Saturday
        OR DATEPART(WEEKDAY, r.ReferralCreatedDateTime) = 1 -- Sunday
        OR (DATEPART(WEEKDAY, r.ReferralCreatedDateTime) = 2 AND DATEPART(HOUR, r.ReferralCreatedDateTime) < 6) -- Monday before 6 AM	
    )
	AND r.BreachReasonId is NOT null
GROUP BY
    lw.WeekendStart
ORDER BY
    lw.WeekendStart;
"
Can you tell me the number of referral breaches that occurred between Friday and 0600hrs Monday?,"WITH LastWeekend AS (
    -- Calculate the previous Friday (even if today is after Monday)
    SELECT DATEADD(DAY, -((DATEPART(WEEKDAY, GETDATE()) + 1) % 7), CAST(GETDATE() AS DATE)) AS WeekendStart
)
SELECT
    lw.WeekendStart,
    COUNT(r.ReferralCreatedDateTime) AS ReferralCount
FROM LastWeekend lw
LEFT JOIN Referrals r
    ON r.ReferralCreatedDateTime >= lw.WeekendStart
    AND r.ReferralCreatedDateTime < DATEADD(DAY, 3, lw.WeekendStart) -- From Friday to Monday before 6 AM
    AND (
        -- Capture Fridays through Mondays before 6 AM
        DATEPART(WEEKDAY, r.ReferralCreatedDateTime) = 6 -- Friday
        OR DATEPART(WEEKDAY, r.ReferralCreatedDateTime) = 7 -- Saturday
        OR DATEPART(WEEKDAY, r.ReferralCreatedDateTime) = 1 -- Sunday
        OR (DATEPART(WEEKDAY, r.ReferralCreatedDateTime) = 2 AND DATEPART(HOUR, r.ReferralCreatedDateTime) < 6) -- Monday before 6 AM	
    )
	AND r.BreachReasonId is NOT null
GROUP BY
    lw.WeekendStart
ORDER BY
    lw.WeekendStart;
"
How many referral breaches have been recorded from Friday until Monday 0600hrs?,"WITH LastWeekend AS (
    -- Calculate the previous Friday (even if today is after Monday)
    SELECT DATEADD(DAY, -((DATEPART(WEEKDAY, GETDATE()) + 1) % 7), CAST(GETDATE() AS DATE)) AS WeekendStart
)
SELECT
    lw.WeekendStart,
    COUNT(r.ReferralCreatedDateTime) AS ReferralCount
FROM LastWeekend lw
LEFT JOIN Referrals r
    ON r.ReferralCreatedDateTime >= lw.WeekendStart
    AND r.ReferralCreatedDateTime < DATEADD(DAY, 3, lw.WeekendStart) -- From Friday to Monday before 6 AM
    AND (
        -- Capture Fridays through Mondays before 6 AM
        DATEPART(WEEKDAY, r.ReferralCreatedDateTime) = 6 -- Friday
        OR DATEPART(WEEKDAY, r.ReferralCreatedDateTime) = 7 -- Saturday
        OR DATEPART(WEEKDAY, r.ReferralCreatedDateTime) = 1 -- Sunday
        OR (DATEPART(WEEKDAY, r.ReferralCreatedDateTime) = 2 AND DATEPART(HOUR, r.ReferralCreatedDateTime) < 6) -- Monday before 6 AM	
    )
	AND r.BreachReasonId is NOT null
GROUP BY
    lw.WeekendStart
ORDER BY
    lw.WeekendStart;
"
What is the number of referral breaches reported from Friday to Monday at 0600hrs?,"WITH LastWeekend AS (
    -- Calculate the previous Friday (even if today is after Monday)
    SELECT DATEADD(DAY, -((DATEPART(WEEKDAY, GETDATE()) + 1) % 7), CAST(GETDATE() AS DATE)) AS WeekendStart
)
SELECT
    lw.WeekendStart,
    COUNT(r.ReferralCreatedDateTime) AS ReferralCount
FROM LastWeekend lw
LEFT JOIN Referrals r
    ON r.ReferralCreatedDateTime >= lw.WeekendStart
    AND r.ReferralCreatedDateTime < DATEADD(DAY, 3, lw.WeekendStart) -- From Friday to Monday before 6 AM
    AND (
        -- Capture Fridays through Mondays before 6 AM
        DATEPART(WEEKDAY, r.ReferralCreatedDateTime) = 6 -- Friday
        OR DATEPART(WEEKDAY, r.ReferralCreatedDateTime) = 7 -- Saturday
        OR DATEPART(WEEKDAY, r.ReferralCreatedDateTime) = 1 -- Sunday
        OR (DATEPART(WEEKDAY, r.ReferralCreatedDateTime) = 2 AND DATEPART(HOUR, r.ReferralCreatedDateTime) < 6) -- Monday before 6 AM	
    )
	AND r.BreachReasonId is NOT null
GROUP BY
    lw.WeekendStart
ORDER BY
    lw.WeekendStart;
"
Can you provide the referral breach count from Friday through to Monday 0600hrs?,"WITH LastWeekend AS (
    -- Calculate the previous Friday (even if today is after Monday)
    SELECT DATEADD(DAY, -((DATEPART(WEEKDAY, GETDATE()) + 1) % 7), CAST(GETDATE() AS DATE)) AS WeekendStart
)
SELECT
    lw.WeekendStart,
    COUNT(r.ReferralCreatedDateTime) AS ReferralCount
FROM LastWeekend lw
LEFT JOIN Referrals r
    ON r.ReferralCreatedDateTime >= lw.WeekendStart
    AND r.ReferralCreatedDateTime < DATEADD(DAY, 3, lw.WeekendStart) -- From Friday to Monday before 6 AM
    AND (
        -- Capture Fridays through Mondays before 6 AM
        DATEPART(WEEKDAY, r.ReferralCreatedDateTime) = 6 -- Friday
        OR DATEPART(WEEKDAY, r.ReferralCreatedDateTime) = 7 -- Saturday
        OR DATEPART(WEEKDAY, r.ReferralCreatedDateTime) = 1 -- Sunday
        OR (DATEPART(WEEKDAY, r.ReferralCreatedDateTime) = 2 AND DATEPART(HOUR, r.ReferralCreatedDateTime) < 6) -- Monday before 6 AM	
    )
	AND r.BreachReasonId is NOT null
GROUP BY
    lw.WeekendStart
ORDER BY
    lw.WeekendStart;
"
How many breaches of referral conditions were reported from Friday to 0600hrs Monday?,"WITH LastWeekend AS (
    -- Calculate the previous Friday (even if today is after Monday)
    SELECT DATEADD(DAY, -((DATEPART(WEEKDAY, GETDATE()) + 1) % 7), CAST(GETDATE() AS DATE)) AS WeekendStart
)
SELECT
    lw.WeekendStart,
    COUNT(r.ReferralCreatedDateTime) AS ReferralCount
FROM LastWeekend lw
LEFT JOIN Referrals r
    ON r.ReferralCreatedDateTime >= lw.WeekendStart
    AND r.ReferralCreatedDateTime < DATEADD(DAY, 3, lw.WeekendStart) -- From Friday to Monday before 6 AM
    AND (
        -- Capture Fridays through Mondays before 6 AM
        DATEPART(WEEKDAY, r.ReferralCreatedDateTime) = 6 -- Friday
        OR DATEPART(WEEKDAY, r.ReferralCreatedDateTime) = 7 -- Saturday
        OR DATEPART(WEEKDAY, r.ReferralCreatedDateTime) = 1 -- Sunday
        OR (DATEPART(WEEKDAY, r.ReferralCreatedDateTime) = 2 AND DATEPART(HOUR, r.ReferralCreatedDateTime) < 6) -- Monday before 6 AM	
    )
	AND r.BreachReasonId is NOT null
GROUP BY
    lw.WeekendStart
ORDER BY
    lw.WeekendStart;
"
What is the total count of referral breaches from Friday to Monday 0600hrs?,"WITH LastWeekend AS (
    -- Calculate the previous Friday (even if today is after Monday)
    SELECT DATEADD(DAY, -((DATEPART(WEEKDAY, GETDATE()) + 1) % 7), CAST(GETDATE() AS DATE)) AS WeekendStart
)
SELECT
    lw.WeekendStart,
    COUNT(r.ReferralCreatedDateTime) AS ReferralCount
FROM LastWeekend lw
LEFT JOIN Referrals r
    ON r.ReferralCreatedDateTime >= lw.WeekendStart
    AND r.ReferralCreatedDateTime < DATEADD(DAY, 3, lw.WeekendStart) -- From Friday to Monday before 6 AM
    AND (
        -- Capture Fridays through Mondays before 6 AM
        DATEPART(WEEKDAY, r.ReferralCreatedDateTime) = 6 -- Friday
        OR DATEPART(WEEKDAY, r.ReferralCreatedDateTime) = 7 -- Saturday
        OR DATEPART(WEEKDAY, r.ReferralCreatedDateTime) = 1 -- Sunday
        OR (DATEPART(WEEKDAY, r.ReferralCreatedDateTime) = 2 AND DATEPART(HOUR, r.ReferralCreatedDateTime) < 6) -- Monday before 6 AM	
    )
	AND r.BreachReasonId is NOT null
GROUP BY
    lw.WeekendStart
ORDER BY
    lw.WeekendStart;
"
How many referral breaches have occurred between Friday and Monday 0600hrs in the force area?,"WITH LastWeekend AS (
    -- Calculate the previous Friday (even if today is after Monday)
    SELECT DATEADD(DAY, -((DATEPART(WEEKDAY, GETDATE()) + 1) % 7), CAST(GETDATE() AS DATE)) AS WeekendStart
)
SELECT
    lw.WeekendStart,
    COUNT(r.ReferralCreatedDateTime) AS ReferralCount
FROM LastWeekend lw
LEFT JOIN Referrals r
    ON r.ReferralCreatedDateTime >= lw.WeekendStart
    AND r.ReferralCreatedDateTime < DATEADD(DAY, 3, lw.WeekendStart) -- From Friday to Monday before 6 AM
    AND (
        -- Capture Fridays through Mondays before 6 AM
        DATEPART(WEEKDAY, r.ReferralCreatedDateTime) = 6 -- Friday
        OR DATEPART(WEEKDAY, r.ReferralCreatedDateTime) = 7 -- Saturday
        OR DATEPART(WEEKDAY, r.ReferralCreatedDateTime) = 1 -- Sunday
        OR (DATEPART(WEEKDAY, r.ReferralCreatedDateTime) = 2 AND DATEPART(HOUR, r.ReferralCreatedDateTime) < 6) -- Monday before 6 AM	
    )
	AND r.BreachReasonId is NOT null
GROUP BY
    lw.WeekendStart
ORDER BY
    lw.WeekendStart;
"
Can you tell me how many referral breaches were recorded from Friday to Monday 0600hrs?,"WITH LastWeekend AS (
    -- Calculate the previous Friday (even if today is after Monday)
    SELECT DATEADD(DAY, -((DATEPART(WEEKDAY, GETDATE()) + 1) % 7), CAST(GETDATE() AS DATE)) AS WeekendStart
)
SELECT
    lw.WeekendStart,
    COUNT(r.ReferralCreatedDateTime) AS ReferralCount
FROM LastWeekend lw
LEFT JOIN Referrals r
    ON r.ReferralCreatedDateTime >= lw.WeekendStart
    AND r.ReferralCreatedDateTime < DATEADD(DAY, 3, lw.WeekendStart) -- From Friday to Monday before 6 AM
    AND (
        -- Capture Fridays through Mondays before 6 AM
        DATEPART(WEEKDAY, r.ReferralCreatedDateTime) = 6 -- Friday
        OR DATEPART(WEEKDAY, r.ReferralCreatedDateTime) = 7 -- Saturday
        OR DATEPART(WEEKDAY, r.ReferralCreatedDateTime) = 1 -- Sunday
        OR (DATEPART(WEEKDAY, r.ReferralCreatedDateTime) = 2 AND DATEPART(HOUR, r.ReferralCreatedDateTime) < 6) -- Monday before 6 AM	
    )
	AND r.BreachReasonId is NOT null
GROUP BY
    lw.WeekendStart
ORDER BY
    lw.WeekendStart;
"
How many referral breaches were reported between Friday and Monday 0600hrs in our force area?,"WITH LastWeekend AS (
    -- Calculate the previous Friday (even if today is after Monday)
    SELECT DATEADD(DAY, -((DATEPART(WEEKDAY, GETDATE()) + 1) % 7), CAST(GETDATE() AS DATE)) AS WeekendStart
)
SELECT
    lw.WeekendStart,
    COUNT(r.ReferralCreatedDateTime) AS ReferralCount
FROM LastWeekend lw
LEFT JOIN Referrals r
    ON r.ReferralCreatedDateTime >= lw.WeekendStart
    AND r.ReferralCreatedDateTime < DATEADD(DAY, 3, lw.WeekendStart) -- From Friday to Monday before 6 AM
    AND (
        -- Capture Fridays through Mondays before 6 AM
        DATEPART(WEEKDAY, r.ReferralCreatedDateTime) = 6 -- Friday
        OR DATEPART(WEEKDAY, r.ReferralCreatedDateTime) = 7 -- Saturday
        OR DATEPART(WEEKDAY, r.ReferralCreatedDateTime) = 1 -- Sunday
        OR (DATEPART(WEEKDAY, r.ReferralCreatedDateTime) = 2 AND DATEPART(HOUR, r.ReferralCreatedDateTime) < 6) -- Monday before 6 AM	
    )
	AND r.BreachReasonId is NOT null
GROUP BY
    lw.WeekendStart
ORDER BY
    lw.WeekendStart;
"
What is the referral breach count from Friday to Monday morning 0600hrs?,"WITH LastWeekend AS (
    -- Calculate the previous Friday (even if today is after Monday)
    SELECT DATEADD(DAY, -((DATEPART(WEEKDAY, GETDATE()) + 1) % 7), CAST(GETDATE() AS DATE)) AS WeekendStart
)
SELECT
    lw.WeekendStart,
    COUNT(r.ReferralCreatedDateTime) AS ReferralCount
FROM LastWeekend lw
LEFT JOIN Referrals r
    ON r.ReferralCreatedDateTime >= lw.WeekendStart
    AND r.ReferralCreatedDateTime < DATEADD(DAY, 3, lw.WeekendStart) -- From Friday to Monday before 6 AM
    AND (
        -- Capture Fridays through Mondays before 6 AM
        DATEPART(WEEKDAY, r.ReferralCreatedDateTime) = 6 -- Friday
        OR DATEPART(WEEKDAY, r.ReferralCreatedDateTime) = 7 -- Saturday
        OR DATEPART(WEEKDAY, r.ReferralCreatedDateTime) = 1 -- Sunday
        OR (DATEPART(WEEKDAY, r.ReferralCreatedDateTime) = 2 AND DATEPART(HOUR, r.ReferralCreatedDateTime) < 6) -- Monday before 6 AM	
    )
	AND r.BreachReasonId is NOT null
GROUP BY
    lw.WeekendStart
ORDER BY
    lw.WeekendStart;
"
