question,sql
What is the potential service credit estimate?,"WITH WeekendData AS (
    SELECT 
        DATEADD(HOUR, 6, 
                CAST(DATEADD(DAY, 
                             -((DATEPART(WEEKDAY, GETDATE()) + @@DATEFIRST - 6) % 7), 
                             CAST(GETDATE() AS DATE)) AS DATETIME)) AS Friday0600AM,
        DATEADD(DAY, 3, 
                DATEADD(HOUR, 6, 
                CAST(DATEADD(DAY, 
                             -((DATEPART(WEEKDAY, GETDATE()) + @@DATEFIRST - 6) % 7), 
                             CAST(GETDATE() AS DATE)) AS DATETIME))) AS Monday0600AM
),
ReferralStats AS (
    SELECT 
        COUNT(*) AS TotalReferrals,
        SUM(CASE WHEN BreachReasonDateTime IS NOT NULL THEN 1 ELSE 0 END) AS TotalBreaches
    FROM Referrals
    WHERE ReferralCreatedDateTime >= (SELECT Friday0600AM FROM WeekendData)
      AND ReferralCreatedDateTime < (SELECT Monday0600AM FROM WeekendData)
)
SELECT 
    TotalReferrals,
    TotalBreaches,
    (TotalReferrals - TotalBreaches) * 100.0 / TotalReferrals AS SLA_Achieved_Percentage,
    98.0 - ((TotalReferrals - TotalBreaches) * 100.0 / TotalReferrals) AS PercentagePointsAwayFromTarget,
    CASE 
        WHEN ((TotalReferrals - TotalBreaches) * 100.0 / TotalReferrals) < 98 THEN 
            (98.0 - ((TotalReferrals - TotalBreaches) * 100.0 / TotalReferrals)) * 300.00
        ELSE 0.00
    END AS ServiceCredit
FROM ReferralStats;
"
How much would the service credit likely be?,"WITH WeekendData AS (
    SELECT 
        DATEADD(HOUR, 6, 
                CAST(DATEADD(DAY, 
                             -((DATEPART(WEEKDAY, GETDATE()) + @@DATEFIRST - 6) % 7), 
                             CAST(GETDATE() AS DATE)) AS DATETIME)) AS Friday0600AM,
        DATEADD(DAY, 3, 
                DATEADD(HOUR, 6, 
                CAST(DATEADD(DAY, 
                             -((DATEPART(WEEKDAY, GETDATE()) + @@DATEFIRST - 6) % 7), 
                             CAST(GETDATE() AS DATE)) AS DATETIME))) AS Monday0600AM
),
ReferralStats AS (
    SELECT 
        COUNT(*) AS TotalReferrals,
        SUM(CASE WHEN BreachReasonDateTime IS NOT NULL THEN 1 ELSE 0 END) AS TotalBreaches
    FROM Referrals
    WHERE ReferralCreatedDateTime >= (SELECT Friday0600AM FROM WeekendData)
      AND ReferralCreatedDateTime < (SELECT Monday0600AM FROM WeekendData)
)
SELECT 
    TotalReferrals,
    TotalBreaches,
    (TotalReferrals - TotalBreaches) * 100.0 / TotalReferrals AS SLA_Achieved_Percentage,
    98.0 - ((TotalReferrals - TotalBreaches) * 100.0 / TotalReferrals) AS PercentagePointsAwayFromTarget,
    CASE 
        WHEN ((TotalReferrals - TotalBreaches) * 100.0 / TotalReferrals) < 98 THEN 
            (98.0 - ((TotalReferrals - TotalBreaches) * 100.0 / TotalReferrals)) * 300.00
        ELSE 0.00
    END AS ServiceCredit
FROM ReferralStats;
"
What’s the forecasted service credit amount?,"WITH WeekendData AS (
    SELECT 
        DATEADD(HOUR, 6, 
                CAST(DATEADD(DAY, 
                             -((DATEPART(WEEKDAY, GETDATE()) + @@DATEFIRST - 6) % 7), 
                             CAST(GETDATE() AS DATE)) AS DATETIME)) AS Friday0600AM,
        DATEADD(DAY, 3, 
                DATEADD(HOUR, 6, 
                CAST(DATEADD(DAY, 
                             -((DATEPART(WEEKDAY, GETDATE()) + @@DATEFIRST - 6) % 7), 
                             CAST(GETDATE() AS DATE)) AS DATETIME))) AS Monday0600AM
),
ReferralStats AS (
    SELECT 
        COUNT(*) AS TotalReferrals,
        SUM(CASE WHEN BreachReasonDateTime IS NOT NULL THEN 1 ELSE 0 END) AS TotalBreaches
    FROM Referrals
    WHERE ReferralCreatedDateTime >= (SELECT Friday0600AM FROM WeekendData)
      AND ReferralCreatedDateTime < (SELECT Monday0600AM FROM WeekendData)
)
SELECT 
    TotalReferrals,
    TotalBreaches,
    (TotalReferrals - TotalBreaches) * 100.0 / TotalReferrals AS SLA_Achieved_Percentage,
    98.0 - ((TotalReferrals - TotalBreaches) * 100.0 / TotalReferrals) AS PercentagePointsAwayFromTarget,
    CASE 
        WHEN ((TotalReferrals - TotalBreaches) * 100.0 / TotalReferrals) < 98 THEN 
            (98.0 - ((TotalReferrals - TotalBreaches) * 100.0 / TotalReferrals)) * 300.00
        ELSE 0.00
    END AS ServiceCredit
FROM ReferralStats;
"
Can you provide an estimate for the service credit?,"WITH WeekendData AS (
    SELECT 
        DATEADD(HOUR, 6, 
                CAST(DATEADD(DAY, 
                             -((DATEPART(WEEKDAY, GETDATE()) + @@DATEFIRST - 6) % 7), 
                             CAST(GETDATE() AS DATE)) AS DATETIME)) AS Friday0600AM,
        DATEADD(DAY, 3, 
                DATEADD(HOUR, 6, 
                CAST(DATEADD(DAY, 
                             -((DATEPART(WEEKDAY, GETDATE()) + @@DATEFIRST - 6) % 7), 
                             CAST(GETDATE() AS DATE)) AS DATETIME))) AS Monday0600AM
),
ReferralStats AS (
    SELECT 
        COUNT(*) AS TotalReferrals,
        SUM(CASE WHEN BreachReasonDateTime IS NOT NULL THEN 1 ELSE 0 END) AS TotalBreaches
    FROM Referrals
    WHERE ReferralCreatedDateTime >= (SELECT Friday0600AM FROM WeekendData)
      AND ReferralCreatedDateTime < (SELECT Monday0600AM FROM WeekendData)
)
SELECT 
    TotalReferrals,
    TotalBreaches,
    (TotalReferrals - TotalBreaches) * 100.0 / TotalReferrals AS SLA_Achieved_Percentage,
    98.0 - ((TotalReferrals - TotalBreaches) * 100.0 / TotalReferrals) AS PercentagePointsAwayFromTarget,
    CASE 
        WHEN ((TotalReferrals - TotalBreaches) * 100.0 / TotalReferrals) < 98 THEN 
            (98.0 - ((TotalReferrals - TotalBreaches) * 100.0 / TotalReferrals)) * 300.00
        ELSE 0.00
    END AS ServiceCredit
FROM ReferralStats;
"
What would be the service credit based on current data?,"WITH WeekendData AS (
    SELECT 
        DATEADD(HOUR, 6, 
                CAST(DATEADD(DAY, 
                             -((DATEPART(WEEKDAY, GETDATE()) + @@DATEFIRST - 6) % 7), 
                             CAST(GETDATE() AS DATE)) AS DATETIME)) AS Friday0600AM,
        DATEADD(DAY, 3, 
                DATEADD(HOUR, 6, 
                CAST(DATEADD(DAY, 
                             -((DATEPART(WEEKDAY, GETDATE()) + @@DATEFIRST - 6) % 7), 
                             CAST(GETDATE() AS DATE)) AS DATETIME))) AS Monday0600AM
),
ReferralStats AS (
    SELECT 
        COUNT(*) AS TotalReferrals,
        SUM(CASE WHEN BreachReasonDateTime IS NOT NULL THEN 1 ELSE 0 END) AS TotalBreaches
    FROM Referrals
    WHERE ReferralCreatedDateTime >= (SELECT Friday0600AM FROM WeekendData)
      AND ReferralCreatedDateTime < (SELECT Monday0600AM FROM WeekendData)
)
SELECT 
    TotalReferrals,
    TotalBreaches,
    (TotalReferrals - TotalBreaches) * 100.0 / TotalReferrals AS SLA_Achieved_Percentage,
    98.0 - ((TotalReferrals - TotalBreaches) * 100.0 / TotalReferrals) AS PercentagePointsAwayFromTarget,
    CASE 
        WHEN ((TotalReferrals - TotalBreaches) * 100.0 / TotalReferrals) < 98 THEN 
            (98.0 - ((TotalReferrals - TotalBreaches) * 100.0 / TotalReferrals)) * 300.00
        ELSE 0.00
    END AS ServiceCredit
FROM ReferralStats;
"
How much service credit is estimated for this breach?,"WITH WeekendData AS (
    SELECT 
        DATEADD(HOUR, 6, 
                CAST(DATEADD(DAY, 
                             -((DATEPART(WEEKDAY, GETDATE()) + @@DATEFIRST - 6) % 7), 
                             CAST(GETDATE() AS DATE)) AS DATETIME)) AS Friday0600AM,
        DATEADD(DAY, 3, 
                DATEADD(HOUR, 6, 
                CAST(DATEADD(DAY, 
                             -((DATEPART(WEEKDAY, GETDATE()) + @@DATEFIRST - 6) % 7), 
                             CAST(GETDATE() AS DATE)) AS DATETIME))) AS Monday0600AM
),
ReferralStats AS (
    SELECT 
        COUNT(*) AS TotalReferrals,
        SUM(CASE WHEN BreachReasonDateTime IS NOT NULL THEN 1 ELSE 0 END) AS TotalBreaches
    FROM Referrals
    WHERE ReferralCreatedDateTime >= (SELECT Friday0600AM FROM WeekendData)
      AND ReferralCreatedDateTime < (SELECT Monday0600AM FROM WeekendData)
)
SELECT 
    TotalReferrals,
    TotalBreaches,
    (TotalReferrals - TotalBreaches) * 100.0 / TotalReferrals AS SLA_Achieved_Percentage,
    98.0 - ((TotalReferrals - TotalBreaches) * 100.0 / TotalReferrals) AS PercentagePointsAwayFromTarget,
    CASE 
        WHEN ((TotalReferrals - TotalBreaches) * 100.0 / TotalReferrals) < 98 THEN 
            (98.0 - ((TotalReferrals - TotalBreaches) * 100.0 / TotalReferrals)) * 300.00
        ELSE 0.00
    END AS ServiceCredit
FROM ReferralStats;
"
Can you estimate the amount of service credit we’re looking at?,"WITH WeekendData AS (
    SELECT 
        DATEADD(HOUR, 6, 
                CAST(DATEADD(DAY, 
                             -((DATEPART(WEEKDAY, GETDATE()) + @@DATEFIRST - 6) % 7), 
                             CAST(GETDATE() AS DATE)) AS DATETIME)) AS Friday0600AM,
        DATEADD(DAY, 3, 
                DATEADD(HOUR, 6, 
                CAST(DATEADD(DAY, 
                             -((DATEPART(WEEKDAY, GETDATE()) + @@DATEFIRST - 6) % 7), 
                             CAST(GETDATE() AS DATE)) AS DATETIME))) AS Monday0600AM
),
ReferralStats AS (
    SELECT 
        COUNT(*) AS TotalReferrals,
        SUM(CASE WHEN BreachReasonDateTime IS NOT NULL THEN 1 ELSE 0 END) AS TotalBreaches
    FROM Referrals
    WHERE ReferralCreatedDateTime >= (SELECT Friday0600AM FROM WeekendData)
      AND ReferralCreatedDateTime < (SELECT Monday0600AM FROM WeekendData)
)
SELECT 
    TotalReferrals,
    TotalBreaches,
    (TotalReferrals - TotalBreaches) * 100.0 / TotalReferrals AS SLA_Achieved_Percentage,
    98.0 - ((TotalReferrals - TotalBreaches) * 100.0 / TotalReferrals) AS PercentagePointsAwayFromTarget,
    CASE 
        WHEN ((TotalReferrals - TotalBreaches) * 100.0 / TotalReferrals) < 98 THEN 
            (98.0 - ((TotalReferrals - TotalBreaches) * 100.0 / TotalReferrals)) * 300.00
        ELSE 0.00
    END AS ServiceCredit
FROM ReferralStats;
"
What is the approximate service credit expected?,"WITH WeekendData AS (
    SELECT 
        DATEADD(HOUR, 6, 
                CAST(DATEADD(DAY, 
                             -((DATEPART(WEEKDAY, GETDATE()) + @@DATEFIRST - 6) % 7), 
                             CAST(GETDATE() AS DATE)) AS DATETIME)) AS Friday0600AM,
        DATEADD(DAY, 3, 
                DATEADD(HOUR, 6, 
                CAST(DATEADD(DAY, 
                             -((DATEPART(WEEKDAY, GETDATE()) + @@DATEFIRST - 6) % 7), 
                             CAST(GETDATE() AS DATE)) AS DATETIME))) AS Monday0600AM
),
ReferralStats AS (
    SELECT 
        COUNT(*) AS TotalReferrals,
        SUM(CASE WHEN BreachReasonDateTime IS NOT NULL THEN 1 ELSE 0 END) AS TotalBreaches
    FROM Referrals
    WHERE ReferralCreatedDateTime >= (SELECT Friday0600AM FROM WeekendData)
      AND ReferralCreatedDateTime < (SELECT Monday0600AM FROM WeekendData)
)
SELECT 
    TotalReferrals,
    TotalBreaches,
    (TotalReferrals - TotalBreaches) * 100.0 / TotalReferrals AS SLA_Achieved_Percentage,
    98.0 - ((TotalReferrals - TotalBreaches) * 100.0 / TotalReferrals) AS PercentagePointsAwayFromTarget,
    CASE 
        WHEN ((TotalReferrals - TotalBreaches) * 100.0 / TotalReferrals) < 98 THEN 
            (98.0 - ((TotalReferrals - TotalBreaches) * 100.0 / TotalReferrals)) * 300.00
        ELSE 0.00
    END AS ServiceCredit
FROM ReferralStats;
"
Can you give an estimation of the service credit?,"WITH WeekendData AS (
    SELECT 
        DATEADD(HOUR, 6, 
                CAST(DATEADD(DAY, 
                             -((DATEPART(WEEKDAY, GETDATE()) + @@DATEFIRST - 6) % 7), 
                             CAST(GETDATE() AS DATE)) AS DATETIME)) AS Friday0600AM,
        DATEADD(DAY, 3, 
                DATEADD(HOUR, 6, 
                CAST(DATEADD(DAY, 
                             -((DATEPART(WEEKDAY, GETDATE()) + @@DATEFIRST - 6) % 7), 
                             CAST(GETDATE() AS DATE)) AS DATETIME))) AS Monday0600AM
),
ReferralStats AS (
    SELECT 
        COUNT(*) AS TotalReferrals,
        SUM(CASE WHEN BreachReasonDateTime IS NOT NULL THEN 1 ELSE 0 END) AS TotalBreaches
    FROM Referrals
    WHERE ReferralCreatedDateTime >= (SELECT Friday0600AM FROM WeekendData)
      AND ReferralCreatedDateTime < (SELECT Monday0600AM FROM WeekendData)
)
SELECT 
    TotalReferrals,
    TotalBreaches,
    (TotalReferrals - TotalBreaches) * 100.0 / TotalReferrals AS SLA_Achieved_Percentage,
    98.0 - ((TotalReferrals - TotalBreaches) * 100.0 / TotalReferrals) AS PercentagePointsAwayFromTarget,
    CASE 
        WHEN ((TotalReferrals - TotalBreaches) * 100.0 / TotalReferrals) < 98 THEN 
            (98.0 - ((TotalReferrals - TotalBreaches) * 100.0 / TotalReferrals)) * 300.00
        ELSE 0.00
    END AS ServiceCredit
FROM ReferralStats;
"
What would the estimated service credit amount be?,"WITH WeekendData AS (
    SELECT 
        DATEADD(HOUR, 6, 
                CAST(DATEADD(DAY, 
                             -((DATEPART(WEEKDAY, GETDATE()) + @@DATEFIRST - 6) % 7), 
                             CAST(GETDATE() AS DATE)) AS DATETIME)) AS Friday0600AM,
        DATEADD(DAY, 3, 
                DATEADD(HOUR, 6, 
                CAST(DATEADD(DAY, 
                             -((DATEPART(WEEKDAY, GETDATE()) + @@DATEFIRST - 6) % 7), 
                             CAST(GETDATE() AS DATE)) AS DATETIME))) AS Monday0600AM
),
ReferralStats AS (
    SELECT 
        COUNT(*) AS TotalReferrals,
        SUM(CASE WHEN BreachReasonDateTime IS NOT NULL THEN 1 ELSE 0 END) AS TotalBreaches
    FROM Referrals
    WHERE ReferralCreatedDateTime >= (SELECT Friday0600AM FROM WeekendData)
      AND ReferralCreatedDateTime < (SELECT Monday0600AM FROM WeekendData)
)
SELECT 
    TotalReferrals,
    TotalBreaches,
    (TotalReferrals - TotalBreaches) * 100.0 / TotalReferrals AS SLA_Achieved_Percentage,
    98.0 - ((TotalReferrals - TotalBreaches) * 100.0 / TotalReferrals) AS PercentagePointsAwayFromTarget,
    CASE 
        WHEN ((TotalReferrals - TotalBreaches) * 100.0 / TotalReferrals) < 98 THEN 
            (98.0 - ((TotalReferrals - TotalBreaches) * 100.0 / TotalReferrals)) * 300.00
        ELSE 0.00
    END AS ServiceCredit
FROM ReferralStats;
"
How much would the service credit likely total?,"WITH WeekendData AS (
    SELECT 
        DATEADD(HOUR, 6, 
                CAST(DATEADD(DAY, 
                             -((DATEPART(WEEKDAY, GETDATE()) + @@DATEFIRST - 6) % 7), 
                             CAST(GETDATE() AS DATE)) AS DATETIME)) AS Friday0600AM,
        DATEADD(DAY, 3, 
                DATEADD(HOUR, 6, 
                CAST(DATEADD(DAY, 
                             -((DATEPART(WEEKDAY, GETDATE()) + @@DATEFIRST - 6) % 7), 
                             CAST(GETDATE() AS DATE)) AS DATETIME))) AS Monday0600AM
),
ReferralStats AS (
    SELECT 
        COUNT(*) AS TotalReferrals,
        SUM(CASE WHEN BreachReasonDateTime IS NOT NULL THEN 1 ELSE 0 END) AS TotalBreaches
    FROM Referrals
    WHERE ReferralCreatedDateTime >= (SELECT Friday0600AM FROM WeekendData)
      AND ReferralCreatedDateTime < (SELECT Monday0600AM FROM WeekendData)
)
SELECT 
    TotalReferrals,
    TotalBreaches,
    (TotalReferrals - TotalBreaches) * 100.0 / TotalReferrals AS SLA_Achieved_Percentage,
    98.0 - ((TotalReferrals - TotalBreaches) * 100.0 / TotalReferrals) AS PercentagePointsAwayFromTarget,
    CASE 
        WHEN ((TotalReferrals - TotalBreaches) * 100.0 / TotalReferrals) < 98 THEN 
            (98.0 - ((TotalReferrals - TotalBreaches) * 100.0 / TotalReferrals)) * 300.00
        ELSE 0.00
    END AS ServiceCredit
FROM ReferralStats;
"
Can you provide the projected service credit for this situation?,"WITH WeekendData AS (
    SELECT 
        DATEADD(HOUR, 6, 
                CAST(DATEADD(DAY, 
                             -((DATEPART(WEEKDAY, GETDATE()) + @@DATEFIRST - 6) % 7), 
                             CAST(GETDATE() AS DATE)) AS DATETIME)) AS Friday0600AM,
        DATEADD(DAY, 3, 
                DATEADD(HOUR, 6, 
                CAST(DATEADD(DAY, 
                             -((DATEPART(WEEKDAY, GETDATE()) + @@DATEFIRST - 6) % 7), 
                             CAST(GETDATE() AS DATE)) AS DATETIME))) AS Monday0600AM
),
ReferralStats AS (
    SELECT 
        COUNT(*) AS TotalReferrals,
        SUM(CASE WHEN BreachReasonDateTime IS NOT NULL THEN 1 ELSE 0 END) AS TotalBreaches
    FROM Referrals
    WHERE ReferralCreatedDateTime >= (SELECT Friday0600AM FROM WeekendData)
      AND ReferralCreatedDateTime < (SELECT Monday0600AM FROM WeekendData)
)
SELECT 
    TotalReferrals,
    TotalBreaches,
    (TotalReferrals - TotalBreaches) * 100.0 / TotalReferrals AS SLA_Achieved_Percentage,
    98.0 - ((TotalReferrals - TotalBreaches) * 100.0 / TotalReferrals) AS PercentagePointsAwayFromTarget,
    CASE 
        WHEN ((TotalReferrals - TotalBreaches) * 100.0 / TotalReferrals) < 98 THEN 
            (98.0 - ((TotalReferrals - TotalBreaches) * 100.0 / TotalReferrals)) * 300.00
        ELSE 0.00
    END AS ServiceCredit
FROM ReferralStats;
"
What is the estimated service credit for this specific case?,"WITH WeekendData AS (
    SELECT 
        DATEADD(HOUR, 6, 
                CAST(DATEADD(DAY, 
                             -((DATEPART(WEEKDAY, GETDATE()) + @@DATEFIRST - 6) % 7), 
                             CAST(GETDATE() AS DATE)) AS DATETIME)) AS Friday0600AM,
        DATEADD(DAY, 3, 
                DATEADD(HOUR, 6, 
                CAST(DATEADD(DAY, 
                             -((DATEPART(WEEKDAY, GETDATE()) + @@DATEFIRST - 6) % 7), 
                             CAST(GETDATE() AS DATE)) AS DATETIME))) AS Monday0600AM
),
ReferralStats AS (
    SELECT 
        COUNT(*) AS TotalReferrals,
        SUM(CASE WHEN BreachReasonDateTime IS NOT NULL THEN 1 ELSE 0 END) AS TotalBreaches
    FROM Referrals
    WHERE ReferralCreatedDateTime >= (SELECT Friday0600AM FROM WeekendData)
      AND ReferralCreatedDateTime < (SELECT Monday0600AM FROM WeekendData)
)
SELECT 
    TotalReferrals,
    TotalBreaches,
    (TotalReferrals - TotalBreaches) * 100.0 / TotalReferrals AS SLA_Achieved_Percentage,
    98.0 - ((TotalReferrals - TotalBreaches) * 100.0 / TotalReferrals) AS PercentagePointsAwayFromTarget,
    CASE 
        WHEN ((TotalReferrals - TotalBreaches) * 100.0 / TotalReferrals) < 98 THEN 
            (98.0 - ((TotalReferrals - TotalBreaches) * 100.0 / TotalReferrals)) * 300.00
        ELSE 0.00
    END AS ServiceCredit
FROM ReferralStats;
"
What would the total service credit estimate be?,"WITH WeekendData AS (
    SELECT 
        DATEADD(HOUR, 6, 
                CAST(DATEADD(DAY, 
                             -((DATEPART(WEEKDAY, GETDATE()) + @@DATEFIRST - 6) % 7), 
                             CAST(GETDATE() AS DATE)) AS DATETIME)) AS Friday0600AM,
        DATEADD(DAY, 3, 
                DATEADD(HOUR, 6, 
                CAST(DATEADD(DAY, 
                             -((DATEPART(WEEKDAY, GETDATE()) + @@DATEFIRST - 6) % 7), 
                             CAST(GETDATE() AS DATE)) AS DATETIME))) AS Monday0600AM
),
ReferralStats AS (
    SELECT 
        COUNT(*) AS TotalReferrals,
        SUM(CASE WHEN BreachReasonDateTime IS NOT NULL THEN 1 ELSE 0 END) AS TotalBreaches
    FROM Referrals
    WHERE ReferralCreatedDateTime >= (SELECT Friday0600AM FROM WeekendData)
      AND ReferralCreatedDateTime < (SELECT Monday0600AM FROM WeekendData)
)
SELECT 
    TotalReferrals,
    TotalBreaches,
    (TotalReferrals - TotalBreaches) * 100.0 / TotalReferrals AS SLA_Achieved_Percentage,
    98.0 - ((TotalReferrals - TotalBreaches) * 100.0 / TotalReferrals) AS PercentagePointsAwayFromTarget,
    CASE 
        WHEN ((TotalReferrals - TotalBreaches) * 100.0 / TotalReferrals) < 98 THEN 
            (98.0 - ((TotalReferrals - TotalBreaches) * 100.0 / TotalReferrals)) * 300.00
        ELSE 0.00
    END AS ServiceCredit
FROM ReferralStats;
"
Can you provide the estimated service credit for this period?,"WITH WeekendData AS (
    SELECT 
        DATEADD(HOUR, 6, 
                CAST(DATEADD(DAY, 
                             -((DATEPART(WEEKDAY, GETDATE()) + @@DATEFIRST - 6) % 7), 
                             CAST(GETDATE() AS DATE)) AS DATETIME)) AS Friday0600AM,
        DATEADD(DAY, 3, 
                DATEADD(HOUR, 6, 
                CAST(DATEADD(DAY, 
                             -((DATEPART(WEEKDAY, GETDATE()) + @@DATEFIRST - 6) % 7), 
                             CAST(GETDATE() AS DATE)) AS DATETIME))) AS Monday0600AM
),
ReferralStats AS (
    SELECT 
        COUNT(*) AS TotalReferrals,
        SUM(CASE WHEN BreachReasonDateTime IS NOT NULL THEN 1 ELSE 0 END) AS TotalBreaches
    FROM Referrals
    WHERE ReferralCreatedDateTime >= (SELECT Friday0600AM FROM WeekendData)
      AND ReferralCreatedDateTime < (SELECT Monday0600AM FROM WeekendData)
)
SELECT 
    TotalReferrals,
    TotalBreaches,
    (TotalReferrals - TotalBreaches) * 100.0 / TotalReferrals AS SLA_Achieved_Percentage,
    98.0 - ((TotalReferrals - TotalBreaches) * 100.0 / TotalReferrals) AS PercentagePointsAwayFromTarget,
    CASE 
        WHEN ((TotalReferrals - TotalBreaches) * 100.0 / TotalReferrals) < 98 THEN 
            (98.0 - ((TotalReferrals - TotalBreaches) * 100.0 / TotalReferrals)) * 300.00
        ELSE 0.00
    END AS ServiceCredit
FROM ReferralStats;
"
What’s the expected amount of service credit for this case?,"WITH WeekendData AS (
    SELECT 
        DATEADD(HOUR, 6, 
                CAST(DATEADD(DAY, 
                             -((DATEPART(WEEKDAY, GETDATE()) + @@DATEFIRST - 6) % 7), 
                             CAST(GETDATE() AS DATE)) AS DATETIME)) AS Friday0600AM,
        DATEADD(DAY, 3, 
                DATEADD(HOUR, 6, 
                CAST(DATEADD(DAY, 
                             -((DATEPART(WEEKDAY, GETDATE()) + @@DATEFIRST - 6) % 7), 
                             CAST(GETDATE() AS DATE)) AS DATETIME))) AS Monday0600AM
),
ReferralStats AS (
    SELECT 
        COUNT(*) AS TotalReferrals,
        SUM(CASE WHEN BreachReasonDateTime IS NOT NULL THEN 1 ELSE 0 END) AS TotalBreaches
    FROM Referrals
    WHERE ReferralCreatedDateTime >= (SELECT Friday0600AM FROM WeekendData)
      AND ReferralCreatedDateTime < (SELECT Monday0600AM FROM WeekendData)
)
SELECT 
    TotalReferrals,
    TotalBreaches,
    (TotalReferrals - TotalBreaches) * 100.0 / TotalReferrals AS SLA_Achieved_Percentage,
    98.0 - ((TotalReferrals - TotalBreaches) * 100.0 / TotalReferrals) AS PercentagePointsAwayFromTarget,
    CASE 
        WHEN ((TotalReferrals - TotalBreaches) * 100.0 / TotalReferrals) < 98 THEN 
            (98.0 - ((TotalReferrals - TotalBreaches) * 100.0 / TotalReferrals)) * 300.00
        ELSE 0.00
    END AS ServiceCredit
FROM ReferralStats;
"
Can you tell me the calculated service credit estimate?,"WITH WeekendData AS (
    SELECT 
        DATEADD(HOUR, 6, 
                CAST(DATEADD(DAY, 
                             -((DATEPART(WEEKDAY, GETDATE()) + @@DATEFIRST - 6) % 7), 
                             CAST(GETDATE() AS DATE)) AS DATETIME)) AS Friday0600AM,
        DATEADD(DAY, 3, 
                DATEADD(HOUR, 6, 
                CAST(DATEADD(DAY, 
                             -((DATEPART(WEEKDAY, GETDATE()) + @@DATEFIRST - 6) % 7), 
                             CAST(GETDATE() AS DATE)) AS DATETIME))) AS Monday0600AM
),
ReferralStats AS (
    SELECT 
        COUNT(*) AS TotalReferrals,
        SUM(CASE WHEN BreachReasonDateTime IS NOT NULL THEN 1 ELSE 0 END) AS TotalBreaches
    FROM Referrals
    WHERE ReferralCreatedDateTime >= (SELECT Friday0600AM FROM WeekendData)
      AND ReferralCreatedDateTime < (SELECT Monday0600AM FROM WeekendData)
)
SELECT 
    TotalReferrals,
    TotalBreaches,
    (TotalReferrals - TotalBreaches) * 100.0 / TotalReferrals AS SLA_Achieved_Percentage,
    98.0 - ((TotalReferrals - TotalBreaches) * 100.0 / TotalReferrals) AS PercentagePointsAwayFromTarget,
    CASE 
        WHEN ((TotalReferrals - TotalBreaches) * 100.0 / TotalReferrals) < 98 THEN 
            (98.0 - ((TotalReferrals - TotalBreaches) * 100.0 / TotalReferrals)) * 300.00
        ELSE 0.00
    END AS ServiceCredit
FROM ReferralStats;
"
What would be the projected service credit for this breach?,"WITH WeekendData AS (
    SELECT 
        DATEADD(HOUR, 6, 
                CAST(DATEADD(DAY, 
                             -((DATEPART(WEEKDAY, GETDATE()) + @@DATEFIRST - 6) % 7), 
                             CAST(GETDATE() AS DATE)) AS DATETIME)) AS Friday0600AM,
        DATEADD(DAY, 3, 
                DATEADD(HOUR, 6, 
                CAST(DATEADD(DAY, 
                             -((DATEPART(WEEKDAY, GETDATE()) + @@DATEFIRST - 6) % 7), 
                             CAST(GETDATE() AS DATE)) AS DATETIME))) AS Monday0600AM
),
ReferralStats AS (
    SELECT 
        COUNT(*) AS TotalReferrals,
        SUM(CASE WHEN BreachReasonDateTime IS NOT NULL THEN 1 ELSE 0 END) AS TotalBreaches
    FROM Referrals
    WHERE ReferralCreatedDateTime >= (SELECT Friday0600AM FROM WeekendData)
      AND ReferralCreatedDateTime < (SELECT Monday0600AM FROM WeekendData)
)
SELECT 
    TotalReferrals,
    TotalBreaches,
    (TotalReferrals - TotalBreaches) * 100.0 / TotalReferrals AS SLA_Achieved_Percentage,
    98.0 - ((TotalReferrals - TotalBreaches) * 100.0 / TotalReferrals) AS PercentagePointsAwayFromTarget,
    CASE 
        WHEN ((TotalReferrals - TotalBreaches) * 100.0 / TotalReferrals) < 98 THEN 
            (98.0 - ((TotalReferrals - TotalBreaches) * 100.0 / TotalReferrals)) * 300.00
        ELSE 0.00
    END AS ServiceCredit
FROM ReferralStats;
"
